id,created_at,participant_id,pair_id,game,bandwidth_mbit,pair_index,video_a_kind,video_b_kind,video_a_file,video_b_file,score_a,score_b,which_real,is_correct,pairs_version,pairs_hash,user_agent
277,2026-07-15 02:28:59.783+00,WvkoGSyyhE,4Mbit_Fortnite,Fortnite,4,3,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/4Mbit_Loss0_Fortnite.mp4,2,2,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
278,2026-07-15 02:29:19.091+00,WvkoGSyyhE,2Mbit_Forza,Forza,2,4,real,synth,videos/2Mbit_Loss0_Forza.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,2,2,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
279,2026-07-15 02:29:54.089+00,WvkoGSyyhE,10Mbit_Kombat,Kombat,10,5,real,synth,videos/10Mbit_Loss0_Kombat.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,2,2,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
280,2026-07-15 02:30:22.439+00,WvkoGSyyhE,10Mbit_Forza,Forza,10,6,real,synth,videos/10Mbit_Loss0_Forza.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
281,2026-07-15 02:30:33.701+00,WvkoGSyyhE,8Mbit_Forza,Forza,8,7,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/8Mbit_Loss0_Forza.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
282,2026-07-15 02:30:43.769+00,WvkoGSyyhE,4Mbit_Kombat,Kombat,4,8,real,synth,videos/4Mbit_Loss0_Kombat.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,2,2,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
283,2026-07-15 02:30:55.949+00,WvkoGSyyhE,8Mbit_Kombat,Kombat,8,9,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/8Mbit_Loss0_Kombat.mp4,3,3,None,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
284,2026-07-15 02:31:05.429+00,WvkoGSyyhE,6Mbit_Forza,Forza,6,10,real,synth,videos/6Mbit_Loss0_Forza.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
285,2026-07-15 02:31:19.565+00,WvkoGSyyhE,2Mbit_Fortnite,Fortnite,2,11,real,synth,videos/2Mbit_Loss0_Fortnite.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,2,2,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
286,2026-07-15 02:31:39.082+00,WvkoGSyyhE,10Mbit_Fortnite,Fortnite,10,12,real,synth,videos/10Mbit_Loss0_Fortnite.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
287,2026-07-15 02:31:49.24+00,WvkoGSyyhE,8Mbit_Fortnite,Fortnite,8,13,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/8Mbit_Loss0_Fortnite.mp4,4,4,Video B,true,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
288,2026-07-15 02:32:08.56+00,WvkoGSyyhE,4Mbit_Forza,Forza,4,14,real,synth,videos/4Mbit_Loss0_Forza.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,3,3,Both,false,1.0.1781903019,b615bb70072a145b,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"
289,2026-07-16 15:32:43+00,XCmevF1VA4,4Mbit_Fortnite,Fortnite,4,0,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/4Mbit_Loss0_Fortnite.mp4,4,4,Video B,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
290,2026-07-16 15:33:03.31+00,XCmevF1VA4,2Mbit_Kombat,Kombat,2,1,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/2Mbit_Loss0_Kombat.mp4,2,3,None,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
291,2026-07-16 15:33:19.527+00,XCmevF1VA4,6Mbit_Fortnite,Fortnite,6,2,synth,real,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/6Mbit_Loss0_Fortnite.mp4,5,4,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
292,2026-07-16 15:33:33.919+00,XCmevF1VA4,2Mbit_Forza,Forza,2,3,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/2Mbit_Loss0_Forza.mp4,3,3,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
293,2026-07-16 15:34:10.744+00,XCmevF1VA4,10Mbit_Kombat,Kombat,10,4,real,synth,videos/10Mbit_Loss0_Kombat.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,4,4,Both,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
294,2026-07-16 15:35:35.671+00,XCmevF1VA4,8Mbit_Fortnite,Fortnite,8,5,real,synth,videos/8Mbit_Loss0_Fortnite.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
295,2026-07-16 15:36:17.231+00,XCmevF1VA4,4Mbit_Kombat,Kombat,4,6,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/4Mbit_Loss0_Kombat.mp4,4,4,Video B,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
296,2026-07-16 15:36:35.44+00,XCmevF1VA4,2Mbit_Fortnite,Fortnite,2,7,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/2Mbit_Loss0_Fortnite.mp4,3,3,Video B,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
297,2026-07-16 15:36:49.615+00,XCmevF1VA4,8Mbit_Forza,Forza,8,8,real,synth,videos/8Mbit_Loss0_Forza.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
298,2026-07-16 19:49:16.846+00,XCmevF1VA4,6Mbit_Forza,Forza,6,9,real,synth,videos/6Mbit_Loss0_Forza.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,3,Video B,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
299,2026-07-16 19:49:27.519+00,XCmevF1VA4,8Mbit_Kombat,Kombat,8,10,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/8Mbit_Loss0_Kombat.mp4,3,4,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
300,2026-07-16 19:49:36.727+00,XCmevF1VA4,10Mbit_Forza,Forza,10,11,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/10Mbit_Loss0_Forza.mp4,3,4,Both,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
301,2026-07-16 19:49:46.198+00,XCmevF1VA4,6Mbit_Kombat,Kombat,6,12,real,synth,videos/6Mbit_Loss0_Kombat.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,4,3,Video B,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
302,2026-07-16 19:49:52.454+00,XCmevF1VA4,10Mbit_Fortnite,Fortnite,10,13,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/10Mbit_Loss0_Fortnite.mp4,3,4,Video B,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
303,2026-07-16 19:49:58.686+00,XCmevF1VA4,4Mbit_Forza,Forza,4,14,real,synth,videos/4Mbit_Loss0_Forza.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
304,2026-07-16 19:50:36.551+00,Ynm3LEDrbA,2Mbit_Fortnite,Fortnite,2,0,synth,real,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/2Mbit_Loss0_Fortnite.mp4,2,3,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
305,2026-07-16 19:50:48.966+00,Ynm3LEDrbA,6Mbit_Kombat,Kombat,6,1,synth,real,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/6Mbit_Loss0_Kombat.mp4,4,3,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
306,2026-07-16 19:50:55.966+00,Ynm3LEDrbA,6Mbit_Fortnite,Fortnite,6,2,real,synth,videos/6Mbit_Loss0_Fortnite.mp4,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,3,4,Video B,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
307,2026-07-16 19:51:04.87+00,Ynm3LEDrbA,10Mbit_Kombat,Kombat,10,3,real,synth,videos/10Mbit_Loss0_Kombat.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
308,2026-07-16 19:51:11.694+00,Ynm3LEDrbA,4Mbit_Kombat,Kombat,4,4,synth,real,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,videos/4Mbit_Loss0_Kombat.mp4,3,3,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
309,2026-07-16 19:51:18.911+00,Ynm3LEDrbA,2Mbit_Forza,Forza,2,5,real,synth,videos/2Mbit_Loss0_Forza.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,3,2,Video B,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
310,2026-07-16 19:51:25.231+00,Ynm3LEDrbA,8Mbit_Forza,Forza,8,6,real,synth,videos/8Mbit_Loss0_Forza.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
311,2026-07-16 19:51:38.462+00,Ynm3LEDrbA,10Mbit_Forza,Forza,10,7,real,synth,videos/10Mbit_Loss0_Forza.mp4,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,4,4,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
312,2026-07-16 19:51:44.967+00,Ynm3LEDrbA,8Mbit_Kombat,Kombat,8,8,real,synth,videos/8Mbit_Loss0_Kombat.mp4,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,4,3,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
313,2026-07-16 19:51:53.43+00,Ynm3LEDrbA,8Mbit_Fortnite,Fortnite,8,9,synth,real,videos/8Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/8Mbit_Loss0_Fortnite.mp4,4,5,Video B,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
314,2026-07-16 19:52:00.375+00,Ynm3LEDrbA,10Mbit_Fortnite,Fortnite,10,10,synth,real,videos/10Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,videos/10Mbit_Loss0_Fortnite.mp4,5,4,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
315,2026-07-16 19:52:07.495+00,Ynm3LEDrbA,4Mbit_Fortnite,Fortnite,4,11,real,synth,videos/4Mbit_Loss0_Fortnite.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Fortnite.mp4,3,2,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
316,2026-07-16 19:52:15.246+00,Ynm3LEDrbA,2Mbit_Kombat,Kombat,2,12,real,synth,videos/2Mbit_Loss0_Kombat.mp4,videos/2Mbit_Loss0_interpolated_frames_rife_1280_720_Kombat.mp4,3,2,Video A,true,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
317,2026-07-16 19:52:21.934+00,Ynm3LEDrbA,4Mbit_Forza,Forza,4,13,real,synth,videos/4Mbit_Loss0_Forza.mp4,videos/4Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,3,4,Video B,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
318,2026-07-16 19:52:38.398+00,Ynm3LEDrbA,6Mbit_Forza,Forza,6,14,synth,real,videos/6Mbit_Loss0_interpolated_frames_rife_1280_720_Forza.mp4,videos/6Mbit_Loss0_Forza.mp4,2,3,Video A,false,1.0.1781903019,b615bb70072a145b,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:152.0) Gecko/20100101 Firefox/152.0
