ID,command,encrypted_cmd
7872,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7876,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7880,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7884,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7888,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7892,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7897,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7901,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7906,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7910,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7915,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7919,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c949ee87fdf3fb09be9c55380ee9a039ae627e8bc292b0000d22098dcdc4e5d90b1548319111fc089a224d6724
7923,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},607a2c6a0eacb6248e2df5a11fec63ea9ee3c90729d3cfff6bd86ecf6dda065bea78582379802e66a386c55ca8
7923,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},607a2c6a0eacb6248e2df5a11fec63ea9ee3c90729d3cfff6bd86ecf6dda065bea78582379802e66a386c55ca8
7927,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7927,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7932,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b897fa9a9ec6ad61ef6a18341484352fd443c0322405146d8701de3742e1650c33e31605e5e54cdc0b7ebac9a
7932,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 1, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3b897fa9a9ec6ad61ef6a18341484352fd443c0322405146d8701de3742e1650c33e31605e5e54cdc0b7ebac9a
7936,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7936,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7940,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},607a2c6a0eacb6248e2df5a11fec63ea9ee3c90729d3cfff6bd86ecf6dda065bea78582379802e66a386c55ca8
7940,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': 0.999969482421875, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},607a2c6a0eacb6248e2df5a11fec63ea9ee3c90729d3cfff6bd86ecf6dda065bea78582379802e66a386c55ca8
7945,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7945,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7949,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7953,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7957,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
7961,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7961,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7966,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7970,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7974,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7978,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7982,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7986,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7991,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7995,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
7999,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8003,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8008,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8011,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8016,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8020,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8024,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8028,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8032,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8036,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3d7497f90be52712b47ce750898ebbdab51f644c94d87cca18800d96eea310d3304338502b4a71258c4aeebb67
8041,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8041,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8045,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8049,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8053,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c0f0556e31835ebc6931d14761de28814a9610c41ee4753c9931c0ecf2bc98afaaa8f668f0ac27ab37d6df6522
8053,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c0f0556e31835ebc6931d14761de28814a9610c41ee4753c9931c0ecf2bc98afaaa8f668f0ac27ab37d6df6522
8058,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c0f0556e31835ebc6931d14761de28814a9610c41ee4753c9931c0ecf2bc98afaaa8f668f0ac27ab37d6df6522
8062,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': 0, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c0f0556e31835ebc6931d14761de28814a9610c41ee4753c9931c0ecf2bc98afaaa8f668f0ac27ab37d6df6522
8066,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},be8663863558365a1b669674f4a68d81a67afe987c9e2f8e20e8e977681ab7c2b3b4c7f945c50f59f0eb12c3c1
8066,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': -1}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},be8663863558365a1b669674f4a68d81a67afe987c9e2f8e20e8e977681ab7c2b3b4c7f945c50f59f0eb12c3c1
8070,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8070,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8074,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8079,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8083,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8087,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
8092,{'axes': {'0': 0.067657470703125, '1': 0.035003662109375, '2': -1.0, '3': 0.0389404296875, '4': 0.061798095703125, '5': -1.0, '6': -1, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},de647d552d0c1a45757f33c65e894ecd578831b18e985789fefbe8abd2ec070015103c5e97512521122b20c0ab
