ID,command,encrypted_cmd
1351,{'axes': {'0': -0.56280517578125, '1': -1.0, '2': -1.0, '3': 0.999969482421875, '4': -0.01922607421875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9992f369e0eeb8cd18a2706f9fed6e263f4fedf724b967eed27e344b2297d223720227acffa842efb2e00970dd
1355,{'axes': {'0': 0.0018310546875, '1': -0.949188232421875, '2': -1.0, '3': 0.717681884765625, '4': -0.131011962890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},70e57a9b947f2ec37079ca3a473d74e15195184dd1771664287ddb74bf761dc1fab2fe34c4deaef12d816bfcf0
1355,{'axes': {'0': 0.0018310546875, '1': -0.949188232421875, '2': -1.0, '3': 0.717681884765625, '4': -0.131011962890625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},70e57a9b947f2ec37079ca3a473d74e15195184dd1771664287ddb74bf761dc1fab2fe34c4deaef12d816bfcf0
1359,{'axes': {'0': 0.770660400390625, '1': -0.701995849609375, '2': -1.0, '3': 0.076171875, '4': -0.1343994140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 1}},3d40bb60f53274d226e2bf03395933851c66b989ce1bb6ca75c0b793e8cb8874e77247982f9fc4f4fee74d1ba9
1359,{'axes': {'0': 0.770660400390625, '1': -0.701995849609375, '2': -1.0, '3': 0.076171875, '4': -0.1343994140625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 1}},3d40bb60f53274d226e2bf03395933851c66b989ce1bb6ca75c0b793e8cb8874e77247982f9fc4f4fee74d1ba9
1363,{'axes': {'0': 0.65447998046875, '1': -0.699249267578125, '2': -1.0, '3': 0.08563232421875, '4': -0.121826171875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cec015b0098aedb2527bcf0d6200b8f8d5002898afdf9f0d393c96c884edacdc05db116d884b6f9c7f423ed92f
1363,{'axes': {'0': 0.65447998046875, '1': -0.699249267578125, '2': -1.0, '3': 0.08563232421875, '4': -0.121826171875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cec015b0098aedb2527bcf0d6200b8f8d5002898afdf9f0d393c96c884edacdc05db116d884b6f9c7f423ed92f
1368,{'axes': {'0': 0.094512939453125, '1': 0.007598876953125, '2': -1.0, '3': 0.088409423828125, '4': -0.096771240234375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c7335b9726c404c2c4bbbd3d85cdb3cdf4897a22dbcd877d77a993fd79620c06971d0602eed822ae283925de39
1368,{'axes': {'0': 0.094512939453125, '1': 0.007598876953125, '2': -1.0, '3': 0.088409423828125, '4': -0.096771240234375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c7335b9726c404c2c4bbbd3d85cdb3cdf4897a22dbcd877d77a993fd79620c06971d0602eed822ae283925de39
1372,{'axes': {'0': 0.049468994140625, '1': 0.05401611328125, '2': -1.0, '3': 0.135833740234375, '4': -0.515289306640625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ab2f0478b3811762c90647344b5545667baabe1e16c4b44c3b27aefe742810e22919973c35fcc90c0de2f6890f
1372,{'axes': {'0': 0.049468994140625, '1': 0.05401611328125, '2': -1.0, '3': 0.135833740234375, '4': -0.515289306640625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ab2f0478b3811762c90647344b5545667baabe1e16c4b44c3b27aefe742810e22919973c35fcc90c0de2f6890f
1376,{'axes': {'0': -0.3436279296875, '1': 0.630340576171875, '2': -1.0, '3': 0.43719482421875, '4': -0.645721435546875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7da8b076d5a7d8bcc57b65b7cfabb9844db98a6ee565d5dfac411a40db1f680a15076c9314f85f612879743940
1376,{'axes': {'0': -0.3436279296875, '1': 0.630340576171875, '2': -1.0, '3': 0.43719482421875, '4': -0.645721435546875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7da8b076d5a7d8bcc57b65b7cfabb9844db98a6ee565d5dfac411a40db1f680a15076c9314f85f612879743940
1380,{'axes': {'0': -0.308135986328125, '1': 0.81787109375, '2': -1.0, '3': 0.224029541015625, '4': -0.13116455078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9bfd268667113aa37460733604e296b31c0e19dce032ba3d01cb1ce3f183ab8471b0b68c18d3358214c967df38
1380,{'axes': {'0': -0.308135986328125, '1': 0.81787109375, '2': -1.0, '3': 0.224029541015625, '4': -0.13116455078125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},9bfd268667113aa37460733604e296b31c0e19dce032ba3d01cb1ce3f183ab8471b0b68c18d3358214c967df38
1384,{'axes': {'0': 0.065673828125, '1': 0.662109375, '2': -1.0, '3': 0.0963134765625, '4': 0.016143798828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},fe21850fb9ee008dd14094e44f4175059392610eb46d2efb47f8224392ce25381f528a3f5c4c3bbcbd9d664937
1384,{'axes': {'0': 0.065673828125, '1': 0.662109375, '2': -1.0, '3': 0.0963134765625, '4': 0.016143798828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},fe21850fb9ee008dd14094e44f4175059392610eb46d2efb47f8224392ce25381f528a3f5c4c3bbcbd9d664937
1389,{'axes': {'0': 0.0574951171875, '1': 0.072998046875, '2': -1.0, '3': 0.072998046875, '4': 0.006988525390625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a9af2f0798b414eadbf017dab846f1187a66833e530041fb7b4e7e9770898fb8a57a1a8e203ddf6f3482a08539
1389,{'axes': {'0': 0.0574951171875, '1': 0.072998046875, '2': -1.0, '3': 0.072998046875, '4': 0.006988525390625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a9af2f0798b414eadbf017dab846f1187a66833e530041fb7b4e7e9770898fb8a57a1a8e203ddf6f3482a08539
1393,{'axes': {'0': 0.054656982421875, '1': 0.006317138671875, '2': -1.0, '3': 0.072998046875, '4': -0.002899169921875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},76912174c63fcf37b1646d630ca790b745b6df4f91c95649444b43a55335c863c26f247398cb73da9a45225b64
1393,{'axes': {'0': 0.054656982421875, '1': 0.006317138671875, '2': -1.0, '3': 0.072998046875, '4': -0.002899169921875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},76912174c63fcf37b1646d630ca790b745b6df4f91c95649444b43a55335c863c26f247398cb73da9a45225b64
1397,{'axes': {'0': 0.074371337890625, '1': -0.003692626953125, '2': -1.0, '3': 0.072998046875, '4': -0.0274658203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e6b2d715b21e213b6d9c9fb0b0c2e4bd8ffa5ba4aafbaa018f9b1095ceac1a3ddf521d129b155afc3619f54b93
1397,{'axes': {'0': 0.074371337890625, '1': -0.003692626953125, '2': -1.0, '3': 0.072998046875, '4': -0.0274658203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},e6b2d715b21e213b6d9c9fb0b0c2e4bd8ffa5ba4aafbaa018f9b1095ceac1a3ddf521d129b155afc3619f54b93
1402,{'axes': {'0': 0.077239990234375, '1': -0.03955078125, '2': -1.0, '3': 0.072998046875, '4': -0.01690673828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},251c020e9e70619b2a306c0349d3b3ebccdcbe2c11e5777d5b51271aa268730a60c7695542bb908237e353c5d3
1402,{'axes': {'0': 0.077239990234375, '1': -0.03955078125, '2': -1.0, '3': 0.072998046875, '4': -0.01690673828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},251c020e9e70619b2a306c0349d3b3ebccdcbe2c11e5777d5b51271aa268730a60c7695542bb908237e353c5d3
1405,{'axes': {'0': 0.077239990234375, '1': -0.076385498046875, '2': -1.0, '3': 0.072998046875, '4': -0.014190673828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},104656437912d681f5b76a7a9a6d380785704382e17d7b4b3adc9ba6d127fe05920208768b33236cbed15f7e35
1405,{'axes': {'0': 0.077239990234375, '1': -0.076385498046875, '2': -1.0, '3': 0.072998046875, '4': -0.014190673828125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},104656437912d681f5b76a7a9a6d380785704382e17d7b4b3adc9ba6d127fe05920208768b33236cbed15f7e35
1409,{'axes': {'0': 0.038299560546875, '1': -0.07586669921875, '2': -1.0, '3': 0.06475830078125, '4': -0.02008056640625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3e3fd038c74ac74405f9e3ea28759d35c530f8d8ee2d19a2c4e5f4cd670542cf7ee18fdbe4b2c2d00355a55111
1409,{'axes': {'0': 0.038299560546875, '1': -0.07586669921875, '2': -1.0, '3': 0.06475830078125, '4': -0.02008056640625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},3e3fd038c74ac74405f9e3ea28759d35c530f8d8ee2d19a2c4e5f4cd670542cf7ee18fdbe4b2c2d00355a55111
1414,{'axes': {'0': 0.038299560546875, '1': -0.2294921875, '2': -1.0, '3': 0.05596923828125, '4': -0.03192138671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c183dbcd3e2d72601ab862caa9ab129e08af1a55f49cb52053198d47e1b0519ed8ece7282aae73b2c4ed3be8f1
1414,{'axes': {'0': 0.038299560546875, '1': -0.2294921875, '2': -1.0, '3': 0.05596923828125, '4': -0.03192138671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c183dbcd3e2d72601ab862caa9ab129e08af1a55f49cb52053198d47e1b0519ed8ece7282aae73b2c4ed3be8f1
1418,{'axes': {'0': -0.248809814453125, '1': -1.0, '2': -1.0, '3': 0.05596923828125, '4': -0.007598876953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6c5650d6fd6dfd2ce26d02e54b6f7c244b1cede27d909ee3422e2c7e2b9734a9dcedd45a0f86e5d1e89284c008
1418,{'axes': {'0': -0.248809814453125, '1': -1.0, '2': -1.0, '3': 0.05596923828125, '4': -0.007598876953125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 1, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6c5650d6fd6dfd2ce26d02e54b6f7c244b1cede27d909ee3422e2c7e2b9734a9dcedd45a0f86e5d1e89284c008
1422,{'axes': {'0': 0.162200927734375, '1': -1.0, '2': -1.0, '3': 0.05316162109375, '4': -0.01959228515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f0dda733ef00f65c02c265bd537e94e865e2cff513840d6ff1769ad55c2897aa7347e1ad2e12c09fae7f439bda
1422,{'axes': {'0': 0.162200927734375, '1': -1.0, '2': -1.0, '3': 0.05316162109375, '4': -0.01959228515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},f0dda733ef00f65c02c265bd537e94e865e2cff513840d6ff1769ad55c2897aa7347e1ad2e12c09fae7f439bda
1426,{'axes': {'0': 0.294097900390625, '1': -1.0, '2': -1.0, '3': 0.05316162109375, '4': -0.012176513671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6663738649f8c0f7ba5b3b04fbca245ac498c4b74001600ceff1519dd16e08cb8e92bcdc5c2ffdd7443bccc67f
1426,{'axes': {'0': 0.294097900390625, '1': -1.0, '2': -1.0, '3': 0.05316162109375, '4': -0.012176513671875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},6663738649f8c0f7ba5b3b04fbca245ac498c4b74001600ceff1519dd16e08cb8e92bcdc5c2ffdd7443bccc67f
1430,{'axes': {'0': 0.376007080078125, '1': -0.615966796875, '2': -1.0, '3': 0.050384521484375, '4': -0.035247802734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},42bcfc66dbfa45075071559db5427e5068f8a7ee8d6d4868c226fe712be5491f8c3966cf7147970bdf27c7bcf5
1430,{'axes': {'0': 0.376007080078125, '1': -0.615966796875, '2': -1.0, '3': 0.050384521484375, '4': -0.035247802734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},42bcfc66dbfa45075071559db5427e5068f8a7ee8d6d4868c226fe712be5491f8c3966cf7147970bdf27c7bcf5
1435,{'axes': {'0': 0.174102783203125, '1': -0.114471435546875, '2': -1.0, '3': 0.050384521484375, '4': -0.02374267578125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c6b1a1978ed3fd6d90cdf9f81da1fbd2d6aa92ebf5e517dbed1a6a0ea13a1ee3d31d8f20bb32ca9e18a96f6707
1435,{'axes': {'0': 0.174102783203125, '1': -0.114471435546875, '2': -1.0, '3': 0.050384521484375, '4': -0.02374267578125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},c6b1a1978ed3fd6d90cdf9f81da1fbd2d6aa92ebf5e517dbed1a6a0ea13a1ee3d31d8f20bb32ca9e18a96f6707
1439,{'axes': {'0': 0.070465087890625, '1': 0.0048828125, '2': -1.0, '3': 0.0413818359375, '4': -0.029693603515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4d8fb5f95b0f109114c718cec17a311e677a43cd18a7901b1eed4890fb3d683da2145288f8446f697be18d24df
1439,{'axes': {'0': 0.070465087890625, '1': 0.0048828125, '2': -1.0, '3': 0.0413818359375, '4': -0.029693603515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},4d8fb5f95b0f109114c718cec17a311e677a43cd18a7901b1eed4890fb3d683da2145288f8446f697be18d24df
1443,{'axes': {'0': 0.0538330078125, '1': 0.161712646484375, '2': -1.0, '3': 0.0413818359375, '4': -0.029693603515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7d3864b64e678cd5e8c358b0026ca6618b2561f40d5f99fd9a55f8e1a8c1595aa38f340b35c23779abfb6a1926
1443,{'axes': {'0': 0.0538330078125, '1': 0.161712646484375, '2': -1.0, '3': 0.0413818359375, '4': -0.029693603515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},7d3864b64e678cd5e8c358b0026ca6618b2561f40d5f99fd9a55f8e1a8c1595aa38f340b35c23779abfb6a1926
1447,{'axes': {'0': -0.543212890625, '1': 0.999969482421875, '2': -1.0, '3': 0.0413818359375, '4': -0.032684326171875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},43d15a05da0748dc25ab1dfeb3c8e863b974dcf41f3555ecad5cac7ea2025f846d24e12e271f0d53b365c167ec
1447,{'axes': {'0': -0.543212890625, '1': 0.999969482421875, '2': -1.0, '3': 0.0413818359375, '4': -0.032684326171875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},43d15a05da0748dc25ab1dfeb3c8e863b974dcf41f3555ecad5cac7ea2025f846d24e12e271f0d53b365c167ec
1452,{'axes': {'0': -0.4503173828125, '1': -0.810577392578125, '2': -1.0, '3': 0.000244140625, '4': -0.05169677734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cc8eaf2d57920a753ac8be565c9f01fd582daca758c0d91bd8036cca9d89b0d32e63e4245ab6171a3496d3a940
1452,{'axes': {'0': -0.4503173828125, '1': -0.810577392578125, '2': -1.0, '3': 0.000244140625, '4': -0.05169677734375, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},cc8eaf2d57920a753ac8be565c9f01fd582daca758c0d91bd8036cca9d89b0d32e63e4245ab6171a3496d3a940
1456,{'axes': {'0': -0.36383056640625, '1': -1.0, '2': -1.0, '3': -0.0545654296875, '4': -0.187713623046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ea61b8a79300ed48df598453d0fa7916eaeea61512acc96f063f581c6964c621b8818117a65ac601e4ff7d7cff
1456,{'axes': {'0': -0.36383056640625, '1': -1.0, '2': -1.0, '3': -0.0545654296875, '4': -0.187713623046875, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},ea61b8a79300ed48df598453d0fa7916eaeea61512acc96f063f581c6964c621b8818117a65ac601e4ff7d7cff
1460,{'axes': {'0': -0.11798095703125, '1': -1.0, '2': -1.0, '3': 0.034820556640625, '4': 0.0006103515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},df3386b050587856e187fd55fd99654ce545b3a7a08e946c48190448e3df53a13e9eb89b709a7b3f331bdf1070
1460,{'axes': {'0': -0.11798095703125, '1': -1.0, '2': -1.0, '3': 0.034820556640625, '4': 0.0006103515625, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},df3386b050587856e187fd55fd99654ce545b3a7a08e946c48190448e3df53a13e9eb89b709a7b3f331bdf1070
1464,{'axes': {'0': 0.38714599609375, '1': -1.0, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a449e856f24857b69b3737f4388cdeb5ee6bbc31f62dcda80aab7d7259db85b34986001da85f8109b61ca85bc5
1464,{'axes': {'0': 0.38714599609375, '1': -1.0, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},a449e856f24857b69b3737f4388cdeb5ee6bbc31f62dcda80aab7d7259db85b34986001da85f8109b61ca85bc5
1468,{'axes': {'0': 0.393524169921875, '1': -0.314422607421875, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},44bd8f8f03bbce8af67ad4f7ef9b40333ebfc6efd9ba3db43fcf4387de91d8e0beb619fa7b5ea1977bf537dc49
1468,{'axes': {'0': 0.393524169921875, '1': -0.314422607421875, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},44bd8f8f03bbce8af67ad4f7ef9b40333ebfc6efd9ba3db43fcf4387de91d8e0beb619fa7b5ea1977bf537dc49
1472,{'axes': {'0': 0.09368896484375, '1': -0.005218505859375, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5a1bb6caf87fe3eb307129aed057e1b8d7e93a76c52653f16cabce9e10e819471e9d9ae425ff9ad048475daae4
1472,{'axes': {'0': 0.09368896484375, '1': -0.005218505859375, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},5a1bb6caf87fe3eb307129aed057e1b8d7e93a76c52653f16cabce9e10e819471e9d9ae425ff9ad048475daae4
1477,{'axes': {'0': -0.042449951171875, '1': -0.731475830078125, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d16d366c60e3b963de36fc15cb0ac8a92afd4f1b2856663d6d3cafacaaa63fb2b642c681797ca92e79de827c32
1477,{'axes': {'0': -0.042449951171875, '1': -0.731475830078125, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},d16d366c60e3b963de36fc15cb0ac8a92afd4f1b2856663d6d3cafacaaa63fb2b642c681797ca92e79de827c32
1481,{'axes': {'0': -0.37164306640625, '1': -0.783905029296875, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2502411335d561577d1018a9d5f4ac8078afa2ef07c724a39fb1fc8208540401c2f98ea53632c5230b0db04bc8
1481,{'axes': {'0': -0.37164306640625, '1': -0.783905029296875, '2': -1.0, '3': 0.037689208984375, '4': 0.010040283203125, '5': -1.0, '6': 0, '7': 0}, 'buttons': {'0': 0, '1': 0, '2': 1, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0}},2502411335d561577d1018a9d5f4ac8078afa2ef07c724a39fb1fc8208540401c2f98ea53632c5230b0db04bc8
